ARCTIC OCEAN
POLYGON
-180
71,20842
359,9999
18,79158
2
757
-112,6409, 78,49981
-112,8558, 78,467
-113,15, 78,40826
-113,2817, 78,35271
-113,2923, 78,33418
-113,3034, 78,31672
-113,7797, 77,9463
-113,7834, 77,90504
-113,8977, 77,9156
-114,0871, 77,97803
-114,1808, 77,99816
-114,2798, 78,00449
-114,303, 78,03255
-114,2967, 78,06325
-114,3306, 78,07754
-114,6068, 78,04048
-114,7264, 78,0156
-114,7893, 77,99286
-114,8904, 77,977
-115,0296, 77,96746
-115,0285, 77,96641
-115,0497, 77,9463
-116,3197, 77,57588
-116,3266, 77,53671
-116,3626, 77,54307
-116,5113, 77,54785
-116,8351, 77,52879
-116,9473, 77,5039
-117,0399, 77,4653
-117,0457, 77,44887
-117,0298, 77,43194
-116,7663, 77,39806
-116,7038, 77,38008
-116,7954, 77,34675
-116,8436, 77,33934
-117,0616, 77,34835
-117,1489, 77,36104
-117,2108, 77,33141
-117,2791, 77,31342
-117,4188, 77,31766
-118,0051, 77,38114
-118,82, 77,33247
-119,0904, 77,30495
-119,3238, 77,24092
-119,4947, 77,1769
-119,8312, 77,07369
-120,2001, 76,93135
-120,3107, 76,90435
-120,3578, 76,88691
-120,4377, 76,81653
-120,4853, 76,79324
-120,9975, 76,69165
-121,1018, 76,66096
-121,2039, 76,62233
-121,5611, 76,45352
-121,614, 76,44133
-122,3654, 76,40112
-122,4231, 76,39001
-122,5056, 76,35828
-122,512, 76,37518
-156,4115, 71,39944
-156,4702, 71,40791
-156,4702, 71,40845
-177,5035, 71,20842
-177,4982, 71,21901
-177,5321, 71,26294
-177,584, 71,28144
-177,8168, 71,34019
-177,975, 71,39045
-178,0565, 71,43755
-178,1338, 71,46558
-178,2147, 71,48148
-178,3534, 71,5291
-178,4391, 71,54127
-178,8762, 71,57723
-178,9942, 71,59312
-179,1117, 71,5963
-179,2567, 71,57196
-179,4022, 71,56667
-179,5466, 71,58256
-179,6911, 71,57777
-179,8451, 71,55077
-180, 71,53756
-180, 90
179,9999, 90
179,9999, 71,53754
179,8866, 71,52328
179,7157, 71,46613
179,5475, 71,4476
179,5279, 71,44019
7
18,16218, 80,28838
18,52521, 80,24554
18,74163, 80,30109
18,51937, 80,34817
18,29183, 80,35825
18,20559, 80,33179
18,16218, 80,28838
0
SOUTHERN OCEAN
POLYGON
-180
-72,25926
359,9999
11,7258
26
1028
-54,18387, -61,26949
-54,70988, -61,13988
-54,67072, -61,1171
-55,38721, -61,07265
-55,39986, -61,08062
-55,44012, -61,10598
-55,36922, -61,14619
-55,34698, -61,21182
-55,2999, -61,24623
-57,42344, -61,92992
-57,65469, -61,97276
-57,67637, -61,94206
-57,73776, -61,92144
-57,84941, -61,93994
-57,97855, -61,91193
-58,26535, -61,95317
-58,39922, -61,93839
-58,68339, -62,00821
-58,7093, -62,04474
-58,95539, -62,16432
-59,00352, -62,20985
-58,81886, -62,17119
-58,75747, -62,20509
-58,97707, -62,25589
-58,99084, -62,24902
-59,06386, -62,23894
-59,2025, -62,28286
-59,17445, -62,30193
-59,38242, -62,38131
-59,39565, -62,36751
-59,47871, -62,35216
-59,66074, -62,35428
-59,62032, -62,39423
-59,61948, -62,39505
-59,54117, -62,44213
-60,00261, -62,61835
-60,13966, -62,54848
-60,57622, -62,57287
-60,6249, -62,56016
-60,73179, -62,49081
-60,79951, -62,47495
-60,83762, -62,5337
-60,97467, -62,59189
-61,15249, -62,58925
-61,14983, -62,63421
-61,06358, -62,67871
-62,34417, -62,91787
-62,31717, -62,87394
-62,52726, -62,9237
-62,63891, -63,03217
-62,65532, -63,07398
-62,61509, -63,06923
-63,48558, -64,26037
-63,53426, -64,27308
-63,6057, -64,31432
-63,68296, -64,3429
-63,67596, -64,36238
-63,66813, -64,38419
-63,67448, -64,42123
-63,78626, -64,43786
-63,91632, -64,4572
-63,89674, -64,48686
-63,8671, -64,50961
-63,90398, -64,5184
-64,17083, -64,58211
-64,22641, -64,63554
-64,27191, -64,69745
-64,18355, -64,70964
-64,09942, -64,73289
-64,00732, -64,76835
-63,80413, -64,79165
-63,76021, -65,0335
-63,91261, -65,09328
-64,03802, -65,17902
-64,07136, -65,2785
-64,05125, -65,41714
-63,90785, -65,46738
-63,79778, -65,48061
-63,81788, -65,5314
-63,86235, -65,55574
-64,06606, -65,55362
-64,1322, -65,57057
-64,17985, -65,61713
-64,2137, -65,633
-64,43913, -65,64043
-64,41692, -65,68012
-64,38992, -65,7087
-64,43542, -65,76849
-64,47459, -65,7812
-64,64657, -65,74787
-64,67303, -65,81402
-64,65343, -65,86694
-64,54761, -65,90027
-64,51427, -65,95954
-64,61375, -66,01933
-64,7217, -65,99287
-64,999, -65,94631
-65,10484, -65,95794
